# Warning: using immediate writes here, thus this header might be
# inaccurate, should subsequent curve reordering or addition be performed.
# Only initially created curves are listed below, the dynamically added ones
# are not visible in this file.

# This time series data file has been written on 13/3/2019, at 23:13:41, on
# host note-dell.lsd.ufcg.edu.br (node: Sim-Diasca-Cloudish_scheduler-lsd-20668522-computing-node@note-dell.lsd.ufcg.edu.br).

# Probe name: 'Waiting queue Task Agent'.
# Probe title: 'Requests received'.

# Associated meta-data:
# - version of the Common layer: 0.1
# - version of the WOOPER layer: 1.0
# - version of the Traces layer: 0.3
# - version of the Sim-Diasca engine: 2.2.11-rc1
# - name of the simulation case: Cloudish scheduler
# - tick duration (in virtual seconds): 1.000000


# First column corresponds to the abscissa, expressed in tick offsets.
# Next columns correspond to following curve names (in that order):
# - curve #1: 'TastId'
# - curve #2: 'Runtime'

# No zone defined.

1  23 0
2  80 0
3  175 0
4  91 0
5  27 0
6  2 0
7  131 0
8  184 0
9  152 0
10  61 0
11  130 0
12  17 0
13  201 0
14  86 0
15  76 0
16  32 0
17  72 0
18  185 0
19  20 0
20  31 0
21  213 0
22  13 0
23  149 0
24  183 0
25  144 0
26  172 0
27  78 0
28  94 0
29  103 0
30  122 0
31  101 0
32  194 0
33  64 0
34  38 0
35  125 0
36  104 0
37  43 0
38  87 0
39  7 0
40  5 0
41  119 0
42  60 0
43  212 0
44  41 0
45  56 0
46  69 0
47  16 0
48  40 0
49  136 0
50  30 0
51  190 0
52  18 0
53  138 0
54  196 0
55  129 0
56  147 0
57  73 0
58  113 0
59  25 0
60  74 0
61  165 0
62  207 0
63  211 0
64  140 0
65  155 0
66  210 0
67  66 0
68  53 0
69  21 0
70  81 0
71  88 0
72  4 0
73  107 0
74  168 0
75  132 0
76  188 0
77  134 0
78  167 0
79  133 0
80  123 0
81  118 0
82  174 0
83  115 0
84  14 0
85  208 0
86  146 0
87  34 0
88  178 0
89  187 0
90  203 0
91  110 0
92  28 0
93  192 0
94  89 0
95  99 0
96  45 0
97  127 0
98  39 0
99  22 0
100  70 0
101  59 0
102  65 0
103  189 0
104  171 0
105  164 0
106  214 0
107  151 0
108  216 0
109  126 0
110  79 0
111  124 0
112  33 0
113  159 0
114  200 0
115  24 0
116  77 0
117  10 0
118  114 0
119  215 0
120  148 0
121  141 0
122  199 0
123  11 0
124  46 0
125  52 0
126  12 0
127  186 0
128  137 0
129  121 0
130  58 0
131  6 0
132  49 0
133  111 0
134  51 0
135  48 0
136  19 0
137  209 0
138  100 0
139  116 0
140  96 0
141  198 0
142  29 0
143  169 0
144  9 0
145  57 0
146  112 0
147  8 0
148  26 0
149  85 0
150  161 0
151  55 0
152  195 0
153  153 0
154  154 0
155  63 0
156  102 0
157  205 0
158  97 0
159  98 0
160  158 0
161  120 0
162  202 0
163  93 0
164  37 0
165  156 0
166  15 0
167  117 0
168  3 0
169  206 0
170  197 0
171  42 0
172  182 0
173  204 0
174  135 0
175  50 0
176  163 0
177  92 0
178  162 0
179  142 0
180  166 0
181  1 0
182  84 0
183  82 0
184  35 0
185  109 0
186  176 0
187  179 0
188  95 0
189  157 0
