1528754467,free-227-64cfc42b28e7-7d9668978c-bnczc,free-227-64cfc42b28e7,197.000000
1528754468,free-246-ea9da9d4ee0e-76ccb4f6ff-295mh,free-246-ea9da9d4ee0e,197.000000
1528754468,free-229-2110d8d2a742-7cb985d499-st97c,free-229-2110d8d2a742,195.000000
1528754469,free-227-64cfc42b28e7-7d9668978c-v5vz2,free-227-64cfc42b28e7,0.000000
1528754469,free-195-a0078872a521-7cf59497c9-bltgc,free-195-a0078872a521,195.000000
1528754470,free-229-2110d8d2a742-7cb985d499-nd5q2,free-229-2110d8d2a742,1.000000
1528754470,free-168-728f64d9ee5b-649945c5cf-zhh7g,free-168-728f64d9ee5b,195.000000
1528754470,free-195-a0078872a521-7cf59497c9-2hwwb,free-195-a0078872a521,0.000000
1528754471,free-227-64cfc42b28e7-7d9668978c-qgzw7,free-227-64cfc42b28e7,1.000000
1528754471,free-195-a0078872a521-7cf59497c9-2kzpj,free-195-a0078872a521,0.000000
1528754471,free-249-91c904d99686-5c76cf5f67-mmldp,free-249-91c904d99686,193.000000
1528754472,free-192-557d415c1b71-74bb9dd7dc-mdkjl,free-192-557d415c1b71,190.000000
1528754473,free-219-6a619ded45bd-7d8d46cfc9-zwhlz,free-219-6a619ded45bd,190.000000
1528754474,free-232-1ce8f10e7885-bd77fd77f-h7lnf,free-232-1ce8f10e7885,188.000000
1528754474,free-192-557d415c1b71-74bb9dd7dc-b42s2,free-192-557d415c1b71,0.000000
1528754475,free-232-1ce8f10e7885-bd77fd77f-b69tl,free-232-1ce8f10e7885,0.000000
1528754475,free-209-92c903f6710c-7477b85975-lvn56,free-209-92c903f6710c,187.000000
1528754476,free-192-557d415c1b71-74bb9dd7dc-x5wpt,free-192-557d415c1b71,0.000000
1528754476,free-221-9cda2deecd8c-68d79b675-9mwrz,free-221-9cda2deecd8c,187.000000
1528754477,free-173-fac72685f6d8-846df4594c-vjjhx,free-173-fac72685f6d8,78.000000
1528754477,free-225-f8da6a5188f6-7f9c8454bc-rkxjx,free-225-f8da6a5188f6,150.000000
1528754477,free-232-1ce8f10e7885-bd77fd77f-46lnj,free-232-1ce8f10e7885,1.000000
1528754478,free-236-92d01d04337b-84f858b89f-ftpsc,free-236-92d01d04337b,90.000000
1528754478,free-198-d1d1e3ef2a3b-6d99df4b87-zxl7d,free-198-d1d1e3ef2a3b,110.000000
1528754478,free-243-6eeae6992850-5bc7b84995-dxmrw,free-243-6eeae6992850,187.000000
1528754479,free-237-d5a137a4336b-5d5d669df5-8frkn,free-237-d5a137a4336b,185.000000
