0,81,81,any,0,7,7200,-1,0.375,0.375,batch,0.9
1,56,56,any,0,11,7200,-1,0.375,0.375,prod,1
2,227,227,any,0,1,7200,-1,0.375,0.375,free,0.5
3,246,246,any,0,1,7200,-1,0.375,0.375,free,0.5
4,135,135,any,0,7,7200,-1,0.375,0.375,batch,0.9
5,229,229,any,0,1,7200,-1,0.375,0.375,free,0.5
6,195,195,any,0,1,7200,-1,0.375,0.375,free,0.5
7,168,168,any,0,1,7200,-1,0.375,0.375,free,0.5
8,108,108,any,0,7,7200,-1,0.375,0.375,batch,0.9
9,34,34,any,0,11,7200,-1,0.375,0.375,prod,1
10,249,249,any,0,1,7200,-1,0.375,0.375,free,0.5
11,157,157,any,0,7,7200,-1,0.375,0.375,batch,0.9
12,54,54,any,0,11,7200,-1,0.375,0.375,prod,1
13,93,93,any,0,7,7200,-1,0.375,0.375,batch,0.9
14,192,192,any,0,1,7200,-1,0.375,0.375,free,0.5
15,219,219,any,0,1,7200,-1,0.375,0.375,free,0.5
16,92,92,any,0,7,7200,-1,0.375,0.375,batch,0.9
17,28,28,any,0,11,7200,-1,0.375,0.375,prod,1
18,232,232,any,0,1,7200,-1,0.375,0.375,free,0.5
19,140,140,any,0,7,7200,-1,0.375,0.375,batch,0.9
20,209,209,any,0,1,7200,-1,0.375,0.375,free,0.5
21,221,221,any,0,1,7200,-1,0.375,0.375,free,0.5
22,12,12,any,0,11,7200,-1,0.375,0.375,prod,1
23,243,243,any,0,1,7200,-1,0.375,0.375,free,0.5
24,80,80,any,0,11,7200,-1,0.375,0.375,prod,1
25,73,73,any,0,11,7200,-1,0.375,0.375,prod,1
26,237,237,any,0,1,7200,-1,0.375,0.375,free,0.5
27,154,154,any,0,7,7200,-1,0.375,0.375,batch,0.9
28,118,118,any,0,7,7200,-1,0.375,0.375,batch,0.9
29,162,162,any,0,1,7200,-1,0.375,0.375,free,0.5
30,7,7,any,0,11,7200,-1,0.375,0.375,prod,1
31,131,131,any,0,7,7200,-1,0.375,0.375,batch,0.9
32,31,31,any,0,11,7200,-1,0.375,0.375,prod,1
33,110,110,any,0,7,7200,-1,0.375,0.375,batch,0.9
34,203,203,any,0,1,7200,-1,0.375,0.375,free,0.5
35,60,60,any,0,11,7200,-1,0.375,0.375,prod,1
36,91,91,any,0,7,7200,-1,0.375,0.375,batch,0.9
37,45,45,any,0,11,7200,-1,0.375,0.375,prod,1
38,26,26,any,0,11,7200,-1,0.375,0.375,prod,1
39,102,102,any,0,7,7200,-1,0.375,0.375,batch,0.9
