0,24,24,any,0,1,7200,-1,0.375,0.375,free,0.5
1,4,4,any,0,11,7200,-1,0.375,0.375,prod,1
2,16,16,any,0,7,7200,-1,0.375,0.375,batch,0.9
3,7,7,any,0,11,7200,-1,0.375,0.375,prod,1
4,18,18,any,0,1,7200,-1,0.375,0.375,free,0.5
5,26,26,any,0,1,7200,-1,0.375,0.375,free,0.5
6,19,19,any,0,1,7200,-1,0.375,0.375,free,0.5
7,25,25,any,0,1,7200,-1,0.375,0.375,free,0.5
8,23,23,any,0,1,7200,-1,0.375,0.375,free,0.5
9,13,13,any,0,7,7200,-1,0.375,0.375,batch,0.9
10,20,20,any,0,1,7200,-1,0.375,0.375,free,0.5
11,8,8,any,0,11,7200,-1,0.375,0.375,prod,1
12,1,1,any,0,11,7200,-1,0.375,0.375,prod,1
13,2,2,any,0,11,7200,-1,0.375,0.375,prod,1
14,22,22,any,0,1,7200,-1,0.375,0.375,free,0.5
15,10,10,any,0,7,7200,-1,0.375,0.375,batch,0.9
16,9,9,any,0,7,7200,-1,0.375,0.375,batch,0.9
17,5,5,any,0,11,7200,-1,0.375,0.375,prod,1
18,12,12,any,0,7,7200,-1,0.375,0.375,batch,0.9
19,6,6,any,0,11,7200,-1,0.375,0.375,prod,1
20,17,17,any,0,1,7200,-1,0.375,0.375,free,0.5
21,3,3,any,0,11,7200,-1,0.375,0.375,prod,1
22,14,14,any,0,7,7200,-1,0.375,0.375,batch,0.9
23,11,11,any,0,7,7200,-1,0.375,0.375,batch,0.9
24,21,21,any,0,1,7200,-1,0.375,0.375,free,0.5
25,15,15,any,0,7,7200,-1,0.375,0.375,batch,0.9
