0,1,1,any,0,11,7200,-1,0.375,0.375,prod,1
1,2,2,any,0,11,7200,-1,0.375,0.375,prod,1
2,3,3,any,0,11,7200,-1,0.375,0.375,prod,1
3,4,4,any,0,11,7200,-1,0.375,0.375,prod,1
4,5,5,any,0,11,7200,-1,0.375,0.375,prod,1
5,6,6,any,0,11,7200,-1,0.375,0.375,prod,1
6,7,7,any,0,11,7200,-1,0.375,0.375,prod,1
7,8,8,any,0,11,7200,-1,0.375,0.375,prod,1
8,9,9,any,0,11,7200,-1,0.375,0.375,prod,1
9,10,10,any,0,11,7200,-1,0.375,0.375,prod,1
10,11,11,any,0,11,7200,-1,0.375,0.375,prod,1
11,12,12,any,0,11,7200,-1,0.375,0.375,prod,1
12,13,13,any,0,11,7200,-1,0.375,0.375,prod,1
13,14,14,any,0,11,7200,-1,0.375,0.375,prod,1
14,15,15,any,0,11,7200,-1,0.375,0.375,prod,1
15,16,16,any,0,11,7200,-1,0.375,0.375,prod,1
16,17,17,any,0,11,7200,-1,0.375,0.375,prod,1
17,18,18,any,0,11,7200,-1,0.375,0.375,prod,1
18,19,19,any,0,11,7200,-1,0.375,0.375,prod,1
19,20,20,any,0,11,7200,-1,0.375,0.375,prod,1
20,21,21,any,0,11,7200,-1,0.375,0.375,prod,1
21,22,22,any,0,11,7200,-1,0.375,0.375,prod,1
22,23,23,any,0,11,7200,-1,0.375,0.375,prod,1
23,24,24,any,0,11,7200,-1,0.375,0.375,prod,1
24,25,25,any,0,11,7200,-1,0.375,0.375,prod,1
25,26,26,any,0,11,7200,-1,0.375,0.375,prod,1
26,27,27,any,0,11,7200,-1,0.375,0.375,prod,1
27,28,28,any,0,11,7200,-1,0.375,0.375,prod,1
28,29,29,any,0,11,7200,-1,0.375,0.375,prod,1
29,30,30,any,0,11,7200,-1,0.375,0.375,prod,1
30,31,31,any,0,11,7200,-1,0.375,0.375,prod,1
31,32,32,any,0,11,7200,-1,0.375,0.375,prod,1
32,33,33,any,0,11,7200,-1,0.375,0.375,prod,1
33,34,34,any,0,11,7200,-1,0.375,0.375,prod,1
34,35,35,any,0,11,7200,-1,0.375,0.375,prod,1
35,36,36,any,0,11,7200,-1,0.375,0.375,prod,1
36,37,37,any,0,11,7200,-1,0.375,0.375,prod,1
37,38,38,any,0,11,7200,-1,0.375,0.375,prod,1
38,39,39,any,0,11,7200,-1,0.375,0.375,prod,1
39,40,40,any,0,11,7200,-1,0.375,0.375,prod,1
40,41,41,any,0,11,7200,-1,0.375,0.375,prod,1
41,42,42,any,0,11,7200,-1,0.375,0.375,prod,1
42,43,43,any,0,11,7200,-1,0.375,0.375,prod,1
43,44,44,any,0,11,7200,-1,0.375,0.375,prod,1
44,45,45,any,0,11,7200,-1,0.375,0.375,prod,1
45,46,46,any,0,11,7200,-1,0.375,0.375,prod,1
46,47,47,any,0,11,7200,-1,0.375,0.375,prod,1
47,48,48,any,0,11,7200,-1,0.375,0.375,prod,1
48,49,49,any,0,11,7200,-1,0.375,0.375,prod,1
49,50,50,any,0,11,7200,-1,0.375,0.375,prod,1
50,51,51,any,0,11,7200,-1,0.375,0.375,prod,1
51,52,52,any,0,11,7200,-1,0.375,0.375,prod,1
52,53,53,any,0,11,7200,-1,0.375,0.375,prod,1
53,54,54,any,0,11,7200,-1,0.375,0.375,prod,1
54,55,55,any,0,11,7200,-1,0.375,0.375,prod,1
55,56,56,any,0,11,7200,-1,0.375,0.375,prod,1
56,57,57,any,0,11,7200,-1,0.375,0.375,prod,1
57,58,58,any,0,11,7200,-1,0.375,0.375,prod,1
58,59,59,any,0,11,7200,-1,0.375,0.375,prod,1
59,60,60,any,0,11,7200,-1,0.375,0.375,prod,1
60,61,61,any,0,11,7200,-1,0.375,0.375,prod,1
61,62,62,any,0,11,7200,-1,0.375,0.375,prod,1
62,63,63,any,0,11,7200,-1,0.375,0.375,prod,1
63,64,64,any,0,11,7200,-1,0.375,0.375,prod,1
64,65,65,any,0,11,7200,-1,0.375,0.375,prod,1
65,66,66,any,0,11,7200,-1,0.375,0.375,prod,1
66,67,67,any,0,11,7200,-1,0.375,0.375,prod,1
67,68,68,any,0,11,7200,-1,0.375,0.375,prod,1
68,69,69,any,0,11,7200,-1,0.375,0.375,prod,1
69,70,70,any,0,11,7200,-1,0.375,0.375,prod,1
70,71,71,any,0,11,7200,-1,0.375,0.375,prod,1
71,72,72,any,0,11,7200,-1,0.375,0.375,prod,1
72,73,73,any,0,11,7200,-1,0.375,0.375,prod,1
73,74,74,any,0,11,7200,-1,0.375,0.375,prod,1
74,75,75,any,0,11,7200,-1,0.375,0.375,prod,1
75,76,76,any,0,11,7200,-1,0.375,0.375,prod,1
76,77,77,any,0,11,7200,-1,0.375,0.375,prod,1
77,78,78,any,0,11,7200,-1,0.375,0.375,prod,1
78,79,79,any,0,11,7200,-1,0.375,0.375,prod,1
79,80,80,any,0,11,7200,-1,0.375,0.375,prod,1
80,81,81,any,0,7,7200,-1,0.375,0.375,batch,0.9
81,82,82,any,0,7,7200,-1,0.375,0.375,batch,0.9
82,83,83,any,0,7,7200,-1,0.375,0.375,batch,0.9
83,84,84,any,0,7,7200,-1,0.375,0.375,batch,0.9
84,85,85,any,0,7,7200,-1,0.375,0.375,batch,0.9
85,86,86,any,0,7,7200,-1,0.375,0.375,batch,0.9
86,87,87,any,0,7,7200,-1,0.375,0.375,batch,0.9
87,88,88,any,0,7,7200,-1,0.375,0.375,batch,0.9
88,89,89,any,0,7,7200,-1,0.375,0.375,batch,0.9
89,90,90,any,0,7,7200,-1,0.375,0.375,batch,0.9
90,91,91,any,0,7,7200,-1,0.375,0.375,batch,0.9
91,92,92,any,0,7,7200,-1,0.375,0.375,batch,0.9
92,93,93,any,0,7,7200,-1,0.375,0.375,batch,0.9
93,94,94,any,0,7,7200,-1,0.375,0.375,batch,0.9
