0,53,53,any,0,11,7200,-1,0.375,0.375,prod,1
1,1,1,any,0,11,7200,-1,0.375,0.375,prod,1
2,179,179,any,0,1,7200,-1,0.375,0.375,free,0.5
3,178,178,any,0,1,7200,-1,0.375,0.375,free,0.5
4,28,28,any,0,11,7200,-1,0.375,0.375,prod,1
5,4,4,any,0,11,7200,-1,0.375,0.375,prod,1
6,240,240,any,0,1,7200,-1,0.375,0.375,free,0.5
7,141,141,any,0,7,7200,-1,0.375,0.375,batch,0.9
8,24,24,any,0,11,7200,-1,0.375,0.375,prod,1
9,190,190,any,0,1,7200,-1,0.375,0.375,free,0.5
10,160,160,any,0,7,7200,-1,0.375,0.375,batch,0.9
11,56,56,any,0,11,7200,-1,0.375,0.375,prod,1
12,210,210,any,0,1,7200,-1,0.375,0.375,free,0.5
13,237,237,any,0,1,7200,-1,0.375,0.375,free,0.5
14,169,169,any,0,1,7200,-1,0.375,0.375,free,0.5
15,183,183,any,0,1,7200,-1,0.375,0.375,free,0.5
16,123,123,any,0,7,7200,-1,0.375,0.375,batch,0.9
17,110,110,any,0,7,7200,-1,0.375,0.375,batch,0.9
18,9,9,any,0,11,7200,-1,0.375,0.375,prod,1
19,140,140,any,0,7,7200,-1,0.375,0.375,batch,0.9
20,95,95,any,0,7,7200,-1,0.375,0.375,batch,0.9
21,33,33,any,0,11,7200,-1,0.375,0.375,prod,1
22,193,193,any,0,1,7200,-1,0.375,0.375,free,0.5
23,85,85,any,0,7,7200,-1,0.375,0.375,batch,0.9
24,154,154,any,0,7,7200,-1,0.375,0.375,batch,0.9
25,171,171,any,0,1,7200,-1,0.375,0.375,free,0.5
26,76,76,any,0,11,7200,-1,0.375,0.375,prod,1
27,43,43,any,0,11,7200,-1,0.375,0.375,prod,1
28,177,177,any,0,1,7200,-1,0.375,0.375,free,0.5
29,224,224,any,0,1,7200,-1,0.375,0.375,free,0.5
30,166,166,any,0,1,7200,-1,0.375,0.375,free,0.5
31,32,32,any,0,11,7200,-1,0.375,0.375,prod,1
32,51,51,any,0,11,7200,-1,0.375,0.375,prod,1
33,26,26,any,0,11,7200,-1,0.375,0.375,prod,1
34,113,113,any,0,7,7200,-1,0.375,0.375,batch,0.9
35,232,232,any,0,1,7200,-1,0.375,0.375,free,0.5
36,16,16,any,0,11,7200,-1,0.375,0.375,prod,1
37,202,202,any,0,1,7200,-1,0.375,0.375,free,0.5
38,59,59,any,0,11,7200,-1,0.375,0.375,prod,1
39,192,192,any,0,1,7200,-1,0.375,0.375,free,0.5
40,23,23,any,0,11,7200,-1,0.375,0.375,prod,1
41,163,163,any,0,1,7200,-1,0.375,0.375,free,0.5
42,112,112,any,0,7,7200,-1,0.375,0.375,batch,0.9
43,153,153,any,0,7,7200,-1,0.375,0.375,batch,0.9
44,7,7,any,0,11,7200,-1,0.375,0.375,prod,1
45,122,122,any,0,7,7200,-1,0.375,0.375,batch,0.9
46,37,37,any,0,11,7200,-1,0.375,0.375,prod,1
47,90,90,any,0,7,7200,-1,0.375,0.375,batch,0.9
48,39,39,any,0,11,7200,-1,0.375,0.375,prod,1
49,98,98,any,0,7,7200,-1,0.375,0.375,batch,0.9
50,50,50,any,0,11,7200,-1,0.375,0.375,prod,1
51,69,69,any,0,11,7200,-1,0.375,0.375,prod,1
52,73,73,any,0,11,7200,-1,0.375,0.375,prod,1
53,20,20,any,0,11,7200,-1,0.375,0.375,prod,1
54,121,121,any,0,7,7200,-1,0.375,0.375,batch,0.9
55,206,206,any,0,1,7200,-1,0.375,0.375,free,0.5
56,78,78,any,0,11,7200,-1,0.375,0.375,prod,1
57,173,173,any,0,1,7200,-1,0.375,0.375,free,0.5
58,245,245,any,0,1,7200,-1,0.375,0.375,free,0.5
59,94,94,any,0,7,7200,-1,0.375,0.375,batch,0.9
60,104,104,any,0,7,7200,-1,0.375,0.375,batch,0.9
61,194,194,any,0,1,7200,-1,0.375,0.375,free,0.5
62,74,74,any,0,11,7200,-1,0.375,0.375,prod,1
63,66,66,any,0,11,7200,-1,0.375,0.375,prod,1
64,230,230,any,0,1,7200,-1,0.375,0.375,free,0.5
65,34,34,any,0,11,7200,-1,0.375,0.375,prod,1
66,100,100,any,0,7,7200,-1,0.375,0.375,batch,0.9
67,205,205,any,0,1,7200,-1,0.375,0.375,free,0.5
68,181,181,any,0,1,7200,-1,0.375,0.375,free,0.5
69,99,99,any,0,7,7200,-1,0.375,0.375,batch,0.9
70,84,84,any,0,7,7200,-1,0.375,0.375,batch,0.9
71,21,21,any,0,11,7200,-1,0.375,0.375,prod,1
72,137,137,any,0,7,7200,-1,0.375,0.375,batch,0.9
73,57,57,any,0,11,7200,-1,0.375,0.375,prod,1
74,82,82,any,0,7,7200,-1,0.375,0.375,batch,0.9
75,55,55,any,0,11,7200,-1,0.375,0.375,prod,1
76,133,133,any,0,7,7200,-1,0.375,0.375,batch,0.9
77,114,114,any,0,7,7200,-1,0.375,0.375,batch,0.9
78,144,144,any,0,7,7200,-1,0.375,0.375,batch,0.9
79,244,244,any,0,1,7200,-1,0.375,0.375,free,0.5
80,46,46,any,0,11,7200,-1,0.375,0.375,prod,1
81,40,40,any,0,11,7200,-1,0.375,0.375,prod,1
82,254,254,any,0,1,7200,-1,0.375,0.375,free,0.5
83,214,214,any,0,1,7200,-1,0.375,0.375,free,0.5
84,227,227,any,0,1,7200,-1,0.375,0.375,free,0.5
85,130,130,any,0,7,7200,-1,0.375,0.375,batch,0.9
86,2,2,any,0,11,7200,-1,0.375,0.375,prod,1
87,88,88,any,0,7,7200,-1,0.375,0.375,batch,0.9
88,198,198,any,0,1,7200,-1,0.375,0.375,free,0.5
89,36,36,any,0,11,7200,-1,0.375,0.375,prod,1
90,252,252,any,0,1,7200,-1,0.375,0.375,free,0.5
91,89,89,any,0,7,7200,-1,0.375,0.375,batch,0.9
92,221,221,any,0,1,7200,-1,0.375,0.375,free,0.5
93,142,142,any,0,7,7200,-1,0.375,0.375,batch,0.9
94,62,62,any,0,11,7200,-1,0.375,0.375,prod,1
95,87,87,any,0,7,7200,-1,0.375,0.375,batch,0.9
96,125,125,any,0,7,7200,-1,0.375,0.375,batch,0.9
97,48,48,any,0,11,7200,-1,0.375,0.375,prod,1
98,172,172,any,0,1,7200,-1,0.375,0.375,free,0.5
99,3,3,any,0,11,7200,-1,0.375,0.375,prod,1
100,201,201,any,0,1,7200,-1,0.375,0.375,free,0.5
101,209,209,any,0,1,7200,-1,0.375,0.375,free,0.5
102,64,64,any,0,11,7200,-1,0.375,0.375,prod,1
103,65,65,any,0,11,7200,-1,0.375,0.375,prod,1
