1528808008,free-254-d89bb7400cac-59ddf8fd6c-gdfhs,free-254-d89bb7400cac,cloudish-kubeworker-exp-3,1.000000
1528808008,batch-95-f13b19e452a1-6ff5d5478f-ntbsz,batch-95-f13b19e452a1,cloudish-kubeworker-exp-9,0.000000
1528808009,prod-43-2c650476b4c3-59bfbf7b74-6z596,prod-43-2c650476b4c3,cloudish-kubeworker-exp-18,0.000000
1528808010,prod-66-9c0d7568b704-65577fcdcb-t2gps,prod-66-9c0d7568b704,cloudish-kubeworker-exp-12,0.000000
1528808011,prod-45-19dea9b7798f-5b8ccf79d4-ctrtm,prod-45-19dea9b7798f,cloudish-kubeworker-exp-6,0.000000
1528808012,batch-142-beb1a64f2ba7-6cf46b7fdc-bptv6,batch-142-beb1a64f2ba7,cloudish-kubeworker-exp-13,0.000000
1528808013,free-233-40d6ab2e18b6-7979c65987-n5rvc,free-233-40d6ab2e18b6,cloudish-kubeworker-exp-10,0.000000
1528808014,free-234-21408c959c03-6d7fb6f69f-kgll7,free-234-21408c959c03,cloudish-kubeworker-exp-11,0.000000
1528808015,batch-126-2ec2d19d3a69-6959b4b5b7-s2qzj,batch-126-2ec2d19d3a69,cloudish-kubeworker-exp-5,0.000000
1528808016,batch-109-28d9bfd9f1cf-555fbb7567-w54bl,batch-109-28d9bfd9f1cf,cloudish-kubeworker-exp-19,0.000000
1528808017,batch-131-d38797871189-648f96bc89-4s7ql,batch-131-d38797871189,cloudish-kubeworker-exp-16,0.000000
1528808019,batch-159-69c34a18c2fa-9f784c97f-nsnpx,batch-159-69c34a18c2fa,cloudish-kubeworker-exp-1,1.000000
1528808019,free-220-9f9dc7ed0b19-79475fd6dc-lnqnd,free-220-9f9dc7ed0b19,cloudish-kubeworker-exp-4,0.000000
1528808021,free-247-35b269f33364-5cb844d77f-jdzp8,free-247-35b269f33364,cloudish-kubeworker-exp-15,1.000000
1528808021,free-249-e7f459a7ddf5-847d7596c5-6vrhh,free-249-e7f459a7ddf5,cloudish-kubeworker-exp-20,0.000000
1528808022,free-187-df0503583874-bf7f46f4c-k5xk7,free-187-df0503583874,cloudish-kubeworker-exp-7,0.000000
1528808024,free-219-ba00eeb5234d-5cd84794bc-p6zpp,free-219-ba00eeb5234d,cloudish-kubeworker-exp-17,0.000000
1528808024,prod-25-29b872f9639d-b56f678cd-2jfs4,prod-25-29b872f9639d,cloudish-kubeworker-exp-14,0.000000
1528808025,free-166-afdbc38944d0-5c87cfbc95-5jwm7,free-166-afdbc38944d0,cloudish-kubeworker-exp-8,0.000000
1528808026,free-207-5c46622b2cd6-586dbbb899-qc8k9,free-207-5c46622b2cd6,cloudish-kubeworker-exp-2,0.000000
1528808027,prod-75-446f32f2c11e-6755bbff76-ncq4x,prod-75-446f32f2c11e,cloudish-kubeworker-exp-3,0.000000
1528808029,free-236-6f7112cea30d-7b7f5868b7-6jgmh,free-236-6f7112cea30d,cloudish-kubeworker-exp-8,0.000000
1528808030,free-215-68bed51d6e84-86bfcd577f-dhqnv,free-215-68bed51d6e84,cloudish-kubeworker-exp-16,1.000000
1528808031,batch-141-f32f75d94ba9-764cb449dc-8dmlx,batch-141-f32f75d94ba9,cloudish-kubeworker-exp-1,1.000000
1528808031,free-226-37a14c0ed4bc-57644f7759-dklgz,free-226-37a14c0ed4bc,cloudish-kubeworker-exp-2,0.000000
1528808032,batch-86-27b634a07a2d-58567b7c7c-8lrcv,batch-86-27b634a07a2d,cloudish-kubeworker-exp-7,0.000000
