0,1,1,any,0,11,300,-1,0.375,0.375,prod,1
0,2,2,any,0,11,300,-1,0.375,0.375,prod,1
0,3,3,any,0,11,300,-1,0.375,0.375,prod,1
0,4,4,any,0,11,300,-1,0.375,0.375,prod,1
0,5,5,any,0,11,300,-1,0.375,0.375,prod,1
0,6,6,any,0,11,300,-1,0.375,0.375,prod,1
0,7,7,any,0,11,300,-1,0.375,0.375,prod,1
0,8,8,any,0,11,300,-1,0.375,0.375,prod,1
0,9,9,any,0,11,300,-1,0.375,0.375,prod,1
0,10,10,any,0,11,300,-1,0.375,0.375,prod,1
0,11,11,any,0,11,300,-1,0.375,0.375,prod,1
0,12,12,any,0,11,300,-1,0.375,0.375,prod,1
0,13,13,any,0,11,300,-1,0.375,0.375,prod,1
0,14,14,any,0,11,300,-1,0.375,0.375,prod,1
0,15,15,any,0,11,300,-1,0.375,0.375,prod,1
0,16,16,any,0,11,300,-1,0.375,0.375,prod,1
0,17,17,any,0,11,300,-1,0.375,0.375,prod,1
0,18,18,any,0,11,300,-1,0.375,0.375,prod,1
0,19,19,any,0,11,300,-1,0.375,0.375,prod,1
0,20,20,any,0,11,300,-1,0.375,0.375,prod,1
0,21,21,any,0,11,300,-1,0.375,0.375,prod,1
0,22,22,any,0,11,300,-1,0.375,0.375,prod,1
0,23,23,any,0,11,300,-1,0.375,0.375,prod,1
0,24,24,any,0,11,300,-1,0.375,0.375,prod,1
0,25,25,any,0,11,300,-1,0.375,0.375,prod,1
0,26,26,any,0,11,300,-1,0.375,0.375,prod,1
0,27,27,any,0,11,300,-1,0.375,0.375,prod,1
0,28,28,any,0,11,300,-1,0.375,0.375,prod,1
0,29,29,any,0,11,300,-1,0.375,0.375,prod,1
0,30,30,any,0,11,300,-1,0.375,0.375,prod,1
0,31,31,any,0,11,300,-1,0.375,0.375,prod,1
0,32,32,any,0,11,300,-1,0.375,0.375,prod,1
0,33,33,any,0,11,300,-1,0.375,0.375,prod,1
0,34,34,any,0,11,300,-1,0.375,0.375,prod,1
0,35,35,any,0,11,300,-1,0.375,0.375,prod,1
0,36,36,any,0,11,300,-1,0.375,0.375,prod,1
0,37,37,any,0,11,300,-1,0.375,0.375,prod,1
0,38,38,any,0,11,300,-1,0.375,0.375,prod,1
0,39,39,any,0,11,300,-1,0.375,0.375,prod,1
0,40,40,any,0,11,300,-1,0.375,0.375,prod,1
0,41,41,any,0,11,300,-1,0.375,0.375,prod,1
0,42,42,any,0,11,300,-1,0.375,0.375,prod,1
0,43,43,any,0,11,300,-1,0.375,0.375,prod,1
0,44,44,any,0,11,300,-1,0.375,0.375,prod,1
0,45,45,any,0,11,300,-1,0.375,0.375,prod,1
0,46,46,any,0,11,300,-1,0.375,0.375,prod,1
0,47,47,any,0,11,300,-1,0.375,0.375,prod,1
0,48,48,any,0,11,300,-1,0.375,0.375,prod,1
0,49,49,any,0,11,300,-1,0.375,0.375,prod,1
0,50,50,any,0,11,300,-1,0.375,0.375,prod,1
0,51,51,any,0,11,300,-1,0.375,0.375,prod,1
0,52,52,any,0,11,300,-1,0.375,0.375,prod,1
0,53,53,any,0,11,300,-1,0.375,0.375,prod,1
0,54,54,any,0,11,300,-1,0.375,0.375,prod,1
0,55,55,any,0,11,300,-1,0.375,0.375,prod,1
0,56,56,any,0,11,300,-1,0.375,0.375,prod,1
0,57,57,any,0,11,300,-1,0.375,0.375,prod,1
0,58,58,any,0,11,300,-1,0.375,0.375,prod,1
0,59,59,any,0,11,300,-1,0.375,0.375,prod,1
0,60,60,any,0,11,300,-1,0.375,0.375,prod,1
0,61,61,any,0,11,300,-1,0.375,0.375,prod,1
0,62,62,any,0,11,300,-1,0.375,0.375,prod,1
0,63,63,any,0,11,300,-1,0.375,0.375,prod,1
0,64,64,any,0,11,300,-1,0.375,0.375,prod,1
0,65,65,any,0,11,300,-1,0.375,0.375,prod,1
0,66,66,any,0,11,300,-1,0.375,0.375,prod,1
0,67,67,any,0,11,300,-1,0.375,0.375,prod,1
0,68,68,any,0,11,300,-1,0.375,0.375,prod,1
0,69,69,any,0,11,300,-1,0.375,0.375,prod,1
0,70,70,any,0,11,300,-1,0.375,0.375,prod,1
0,71,71,any,0,11,300,-1,0.375,0.375,prod,1
0,72,72,any,0,11,300,-1,0.375,0.375,prod,1
0,73,73,any,0,11,300,-1,0.375,0.375,prod,1
0,74,74,any,0,11,300,-1,0.375,0.375,prod,1
0,75,75,any,0,11,300,-1,0.375,0.375,prod,1
0,76,76,any,0,11,300,-1,0.375,0.375,prod,1
0,77,77,any,0,11,300,-1,0.375,0.375,prod,1
0,78,78,any,0,11,300,-1,0.375,0.375,prod,1
0,79,79,any,0,11,300,-1,0.375,0.375,prod,1
0,80,80,any,0,11,300,-1,0.375,0.375,prod,1
0,81,81,any,0,11,300,-1,0.375,0.375,prod,1
0,82,82,any,0,11,300,-1,0.375,0.375,prod,1
0,83,83,any,0,11,300,-1,0.375,0.375,prod,1
0,84,84,any,0,11,300,-1,0.375,0.375,prod,1
0,85,85,any,0,11,300,-1,0.375,0.375,prod,1
0,86,86,any,0,11,300,-1,0.375,0.375,prod,1
0,87,87,any,0,11,300,-1,0.375,0.375,prod,1
0,88,88,any,0,11,300,-1,0.375,0.375,prod,1
0,89,89,any,0,11,300,-1,0.375,0.375,prod,1
0,90,90,any,0,11,300,-1,0.375,0.375,prod,1
0,91,91,any,0,11,300,-1,0.375,0.375,prod,1
0,92,92,any,0,11,300,-1,0.375,0.375,prod,1
0,93,93,any,0,11,300,-1,0.375,0.375,prod,1
0,94,94,any,0,11,300,-1,0.375,0.375,prod,1
0,95,95,any,0,11,300,-1,0.375,0.375,prod,1
