1528419426,free-251-ab60c1888254-5f698b99d7-979qs,free-251-ab60c1888254,201.000000
1528419427,free-184-6a97ede27082-58b544fdc-phd28,free-184-6a97ede27082,200.000000
1528419428,free-175-140103ac22b0-764c47958c-gkbw4,free-175-140103ac22b0,199.000000
1528419429,free-189-bd12b71768a6-b6cbcc7f9-pd9wr,free-189-bd12b71768a6,195.000000
1528419430,free-179-334dda32d7b1-5467cb9f8c-bshvc,free-179-334dda32d7b1,195.000000
1528419430,free-245-3f20376657d3-7fd6c9fb55-dz8df,free-245-3f20376657d3,193.000000
1528419432,free-212-0c9ff2e2a125-6df4df875f-gw72t,free-212-0c9ff2e2a125,192.000000
1528419432,free-170-b9308d1ef8f7-7599555b67-hbgqw,free-170-b9308d1ef8f7,190.000000
1528419433,free-235-6903a947d5f8-7b57c5d7f5-rj89n,free-235-6903a947d5f8,99.000000
1528419433,free-214-ce732933fef1-7798f77f4c-phgjn,free-214-ce732933fef1,172.000000
1528419434,free-188-0d5fc08cefa7-6f4dd8975-sqd4g,free-188-0d5fc08cefa7,191.000000
1528419435,free-174-57e518691a53-547767cb99-ccbvx,free-174-57e518691a53,191.000000
1528419435,free-199-9ef5b51056e2-7c7d8d5b79-ldkf4,free-199-9ef5b51056e2,185.000000
1528419436,free-209-0368082df47b-c84cb775-fjjsf,free-209-0368082df47b,144.000000
1528419436,free-197-150759365b8a-69c96df7b7-msnvl,free-197-150759365b8a,188.000000
1528419436,free-190-3a02f301a8a0-fcb5fd575-sp2dc,free-190-3a02f301a8a0,180.000000
1528419438,free-201-8052c7e3c185-54977dc47f-zbv8m,free-201-8052c7e3c185,178.000000
1528419439,free-202-d4586a8953ad-c4cf779f-llmw7,free-202-d4586a8953ad,177.000000
1528419439,free-230-2954c2ba47ea-5d7f4b5587-vc5f6,free-230-2954c2ba47ea,176.000000
1528419440,free-214-ce732933fef1-7798f77f4c-zhbqq,free-214-ce732933fef1,5.000000
1528419441,free-230-2954c2ba47ea-5d7f4b5587-gnfnf,free-230-2954c2ba47ea,1.000000
1528419441,free-248-94fbaf05dd8c-f5d8bc94c-rg57g,free-248-94fbaf05dd8c,123.000000
1528419441,free-168-00ebdf47a5f2-5c49b8fdf9-6jt68,free-168-00ebdf47a5f2,151.000000
1528419441,free-163-e48186626c60-5dbd974987-8lwtx,free-163-e48186626c60,174.000000
1528419442,free-228-ff18536a0a96-748b4d87-rxkfz,free-228-ff18536a0a96,172.000000
1528419443,free-208-18afa8a28fc3-f649b449f-f4b9s,free-208-18afa8a28fc3,169.000000
1528419444,free-177-c2f2630e9c1a-684b9d9f55-nfltp,free-177-c2f2630e9c1a,169.000000
1528419445,free-210-2f9e29476d51-7998cdf8d7-6zjlz,free-210-2f9e29476d51,166.000000
1528419446,free-241-53939072fafa-bfbd45647-vsf7k,free-241-53939072fafa,163.000000
1528419447,free-256-89f8d87638bb-54bf688ff-gjrns,free-256-89f8d87638bb,23.000000
1528419447,free-194-23667eaa6c7d-7d9777f695-nk9zz,free-194-23667eaa6c7d,136.000000
1528419447,free-243-cf16e230a3ef-596556bc87-7rjnr,free-243-cf16e230a3ef,158.000000
1528419448,free-168-00ebdf47a5f2-5c49b8fdf9-9hmzt,free-168-00ebdf47a5f2,6.000000
1528419449,free-178-fbd42bd11f12-757c68df8c-vqfvr,free-178-fbd42bd11f12,155.000000
1528419449,free-209-0368082df47b-c84cb775-xvkvt,free-209-0368082df47b,12.000000
1528419450,free-166-3458b983b9aa-7dc94f445f-dds6f,free-166-3458b983b9aa,155.000000
1528419450,free-211-2268fc26ad93-76756594bc-d7gsn,free-211-2268fc26ad93,152.000000
1528419454,free-249-2848b68d79c8-75b6559b8c-rhhdq,free-249-2848b68d79c8,97.000000
