1528723161,free-192-ad0eae330e38-6bf58947-mf4dw,free-192-ad0eae330e38,194.000000
1528723162,free-169-b0d6f31ea0ab-56c4c6bc47-f5mq2,free-169-b0d6f31ea0ab,194.000000
1528723162,free-241-573dfe1842bf-5d7b5c767-9pf9j,free-241-573dfe1842bf,192.000000
1528723163,free-216-7d2c044db9c3-687f96945f-8qt2k,free-216-7d2c044db9c3,191.000000
1528723164,free-175-6abc7a8cbe77-5c6665dbbc-2jr4n,free-175-6abc7a8cbe77,191.000000
1528723164,free-207-631f007be6ef-54c47649ff-nv558,free-207-631f007be6ef,189.000000
1528723165,free-208-90c756f48013-5ffd596bb7-l494d,free-208-90c756f48013,186.000000
1528723166,free-241-573dfe1842bf-5d7b5c767-d27sr,free-241-573dfe1842bf,0.000000
1528723166,free-166-ba6863bd41dc-754964c7d7-rqg5d,free-166-ba6863bd41dc,186.000000
1528723167,free-235-8e1bb0d08353-585d6fcff-jjksb,free-235-8e1bb0d08353,184.000000
1528723167,free-208-90c756f48013-5ffd596bb7-xr6k7,free-208-90c756f48013,0.000000
1528723168,free-235-8e1bb0d08353-585d6fcff-8qgsq,free-235-8e1bb0d08353,1.000000
1528723168,free-208-90c756f48013-5ffd596bb7-d6v6f,free-208-90c756f48013,0.000000
1528723169,free-235-8e1bb0d08353-585d6fcff-jtz9g,free-235-8e1bb0d08353,1.000000
1528723169,free-209-ba80d83fb4c9-8669744779-2p4wz,free-209-ba80d83fb4c9,181.000000
1528723170,free-248-87b806a2c7b5-ff957c5cf-248pb,free-248-87b806a2c7b5,153.000000
1528723170,free-172-776e601af9af-d4c6d47c5-bcb2f,free-172-776e601af9af,186.000000
1528723170,free-255-8130a4292525-78cf8559c5-zcgbq,free-255-8130a4292525,179.000000
1528723171,free-195-ed8090dd5438-57cf4dbf4c-dlgnm,free-195-ed8090dd5438,179.000000
1528723172,free-255-8130a4292525-78cf8559c5-gxkrt,free-255-8130a4292525,0.000000
1528723172,free-202-2a6f6fb509b8-66498d5879-6k5vj,free-202-2a6f6fb509b8,178.000000
1528723173,free-236-524916c4cc0c-96846687-hrf8l,free-236-524916c4cc0c,178.000000
1528723173,free-255-8130a4292525-78cf8559c5-grllm,free-255-8130a4292525,1.000000
1528723173,free-244-df510439f31f-c96679875-xk4jt,free-244-df510439f31f,176.000000
1528723174,free-209-ba80d83fb4c9-8669744779-8k2nm,free-209-ba80d83fb4c9,1.000000
1528723174,free-195-ed8090dd5438-57cf4dbf4c-zfrvp,free-195-ed8090dd5438,0.000000
1528723175,free-202-2a6f6fb509b8-66498d5879-bz572,free-202-2a6f6fb509b8,1.000000
1528723175,free-244-df510439f31f-c96679875-4td6r,free-244-df510439f31f,1.000000
1528723175,free-195-ed8090dd5438-57cf4dbf4c-cplkz,free-195-ed8090dd5438,0.000000
1528723177,free-219-fa0bbf848650-7c58957f47-wdpx7,free-219-fa0bbf848650,146.000000
1528723177,free-221-893dd697e3f5-54cc95f9f-4qj7j,free-221-893dd697e3f5,168.000000
1528723177,free-217-e15f48fbba65-7f66fbc8c9-cjdcn,free-217-e15f48fbba65,172.000000
1528723178,free-245-fbf247cb49f0-594f8dc7ff-k2vgk,free-245-fbf247cb49f0,168.000000
1528723179,free-247-78a2b180419c-769bd7f4f5-7cbtq,free-247-78a2b180419c,39.000000
1528723179,free-242-dda32e07089f-68f9469455-dv67n,free-242-dda32e07089f,142.000000
1528723180,free-185-6b96dd6f7a8b-84547bbff9-knh6q,free-185-6b96dd6f7a8b,166.000000
1528723180,free-203-2db85543fc25-7f7dcf97dc-zqfhv,free-203-2db85543fc25,28.000000
1528723180,free-215-6102c5ad8601-d5f5ff559-7p7m2,free-215-6102c5ad8601,142.000000
1528723181,free-226-90cf6a8ea89d-755fc756bc-64d82,free-226-90cf6a8ea89d,166.000000
1528723181,free-206-c0d534223abc-7cb75ddc9-cssrc,free-206-c0d534223abc,108.000000
1528723181,free-253-f564dac2ba29-b5677f8c9-pn9xq,free-253-f564dac2ba29,136.000000
1528723182,free-233-dc27b60f5928-768b67c95-x69j4,free-233-dc27b60f5928,166.000000
1528723182,free-248-87b806a2c7b5-ff957c5cf-ssn6t,free-248-87b806a2c7b5,12.000000
1528723183,free-184-56634dabc233-7595f668c5-cm4lp,free-184-56634dabc233,165.000000
1528723184,free-180-024ecd21aed8-7566487667-9trg8,free-180-024ecd21aed8,164.000000
1528723184,free-228-61a6918d398a-8584d4687-qcv2w,free-228-61a6918d398a,163.000000
1528723185,free-222-5f99d45b3464-658f95845f-lz2xt,free-222-5f99d45b3464,162.000000
1528723185,free-224-bcaa218a13c1-6556bd95c5-5vw2g,free-224-bcaa218a13c1,161.000000
1528723186,free-221-893dd697e3f5-54cc95f9f-bnwxd,free-221-893dd697e3f5,1.000000
1528723186,free-189-69a53b60c2ec-6f79c56687-kr88j,free-189-69a53b60c2ec,160.000000
1528723187,free-199-f3a8c7978aae-d95cd9b79-22h4n,free-199-f3a8c7978aae,159.000000
1528723187,free-187-84e42dc42ec1-5875d57799-bmswj,free-187-84e42dc42ec1,157.000000
1528723188,free-225-2be8d73ef8d6-6d74dfcc55-xbm7k,free-225-2be8d73ef8d6,156.000000
1528723189,free-187-84e42dc42ec1-5875d57799-b7hbt,free-187-84e42dc42ec1,1.000000
1528723189,free-219-fa0bbf848650-7c58957f47-9nw78,free-219-fa0bbf848650,11.000000
1528723190,free-185-6b96dd6f7a8b-84547bbff9-b8xcq,free-185-6b96dd6f7a8b,1.000000
1528723190,free-225-2be8d73ef8d6-6d74dfcc55-dwqz6,free-225-2be8d73ef8d6,1.000000
1528723191,free-224-bcaa218a13c1-6556bd95c5-lwv8q,free-224-bcaa218a13c1,0.000000
1528723192,free-219-fa0bbf848650-7c58957f47-79r5n,free-219-fa0bbf848650,2.000000
1528723192,free-179-6068b9a85e4b-686cd5b85f-kwnmp,free-179-6068b9a85e4b,156.000000
1528723193,free-187-84e42dc42ec1-5875d57799-c8pfr,free-187-84e42dc42ec1,1.000000
1528723193,free-224-bcaa218a13c1-6556bd95c5-784nq,free-224-bcaa218a13c1,1.000000
1528723195,free-253-f564dac2ba29-b5677f8c9-87q5z,free-253-f564dac2ba29,12.000000
1528723195,free-177-ea5cdc1508cd-84856fcbbc-qcpmm,free-177-ea5cdc1508cd,153.000000
1528723196,free-215-6102c5ad8601-d5f5ff559-kjqqj,free-215-6102c5ad8601,12.000000
1528723197,free-188-ba2d39247c7f-65bf9c5b79-2wrmc,free-188-ba2d39247c7f,145.000000
1528723199,free-242-dda32e07089f-68f9469455-d6stj,free-242-dda32e07089f,16.000000
1528723200,free-246-e158efc09ef4-6cdd88fb95-9qvcs,free-246-e158efc09ef4,141.000000
1528723200,free-250-f166f32af85d-6b579d8659-zljwl,free-250-f166f32af85d,140.000000
