1528772011,free-234-d645edb3eaaf-558bc56579-kzsjv,free-234-d645edb3eaaf,196.000000
1528772012,free-172-1e0df7b30298-7595cb5455-8w7xk,free-172-1e0df7b30298,195.000000
1528772012,free-234-d645edb3eaaf-558bc56579-jwg49,free-234-d645edb3eaaf,0.000000
1528772013,free-230-b18b4c4712cb-6f5c9d9867-p4drh,free-230-b18b4c4712cb,195.000000
1528772014,free-195-502543e6ac84-6f8877884c-fx7nj,free-195-502543e6ac84,192.000000
1528772016,free-213-a518ba058d86-786f4ff499-2r8bk,free-213-a518ba058d86,192.000000
1528772016,free-173-d4f8567bd81b-76977bfb55-rfk22,free-173-d4f8567bd81b,190.000000
1528772016,free-195-502543e6ac84-6f8877884c-n6qn6,free-195-502543e6ac84,0.000000
1528772016,free-233-064953157d3e-5bc6899747-d42m2,free-233-064953157d3e,142.000000
1528772017,free-190-dfe1b80c416d-7cbf5df58c-752m7,free-190-dfe1b80c416d,147.000000
1528772017,free-244-be461fc62ac1-9f57d64c5-7z7qc,free-244-be461fc62ac1,189.000000
1528772017,free-166-0e3aeb910810-57765dcfdc-dttm7,free-166-0e3aeb910810,183.000000
1528772018,free-181-ad0c4377bd20-c85f6897f-r4lfx,free-181-ad0c4377bd20,182.000000
1528772018,free-201-e29b0c92ffd5-5b8448bfc5-qf9cb,free-201-e29b0c92ffd5,171.000000
1528772019,free-165-5bfb499c793a-78c7ccd55f-4rgm4,free-165-5bfb499c793a,170.000000
1528772019,free-201-e29b0c92ffd5-5b8448bfc5-j74kw,free-201-e29b0c92ffd5,0.000000
1528772020,free-165-5bfb499c793a-78c7ccd55f-59bqc,free-165-5bfb499c793a,0.000000
1528772020,free-239-6e60380bdd99-64bdd89679-r5rjn,free-239-6e60380bdd99,169.000000
1528772021,free-165-5bfb499c793a-78c7ccd55f-dk67c,free-165-5bfb499c793a,0.000000
1528772021,free-171-6194b4d663f3-89ddffdc5-zfk78,free-171-6194b4d663f3,140.000000
1528772021,free-201-e29b0c92ffd5-5b8448bfc5-82hkd,free-201-e29b0c92ffd5,1.000000
1528772022,free-240-57c82b3ee7df-77d56b69f9-slh2b,free-240-57c82b3ee7df,169.000000
1528772022,free-210-0e4644af4f0a-c8d57c47-58ng8,free-210-0e4644af4f0a,168.000000
1528772023,free-239-6e60380bdd99-64bdd89679-tz52s,free-239-6e60380bdd99,1.000000
1528772023,free-215-35cc0a5e6b02-7f84b8cb79-rcqpb,free-215-35cc0a5e6b02,168.000000
