1551763404,free-251-2600ee410172-5664cd4b68-m267h,free-251-2600ee410172,197.000000
1551763405,free-184-5db5a41295b0-6fd545f564-kfb6r,free-184-5db5a41295b0,196.000000
1551763406,free-175-63a96a8b316e-7855b49d84-2p7fn,free-175-63a96a8b316e,195.000000
1551763407,free-179-260d4c15369b-55d8dfd568-6gjtt,free-179-260d4c15369b,190.000000
1551763408,free-189-580ea4d7c773-bccb48fb-ftnq5,free-189-580ea4d7c773,191.000000
1551763408,free-245-7b91c76c3c49-97f9bff7b-9vwmz,free-245-7b91c76c3c49,189.000000
1551763408,free-179-260d4c15369b-55d8dfd568-hxqvk,free-179-260d4c15369b,0.000000
1551763409,free-245-7b91c76c3c49-97f9bff7b-zprl9,free-245-7b91c76c3c49,0.000000
1551763409,free-189-580ea4d7c773-bccb48fb-p96km,free-189-580ea4d7c773,0.000000
1551763410,free-212-c970ee68c7fe-545778d468-g6chx,free-212-c970ee68c7fe,188.000000
1551763411,free-170-a0ad4148ac90-66fd48b68-ktrkz,free-170-a0ad4148ac90,187.000000
1551763412,free-188-0c498dbdb6f7-666ff6448-77mlf,free-188-0c498dbdb6f7,187.000000
1551763412,free-245-7b91c76c3c49-97f9bff7b-tv4sr,free-245-7b91c76c3c49,0.000000
1551763412,free-174-46cb3ffc4809-9f56c6768-4c94g,free-174-46cb3ffc4809,186.000000
1551763413,free-179-260d4c15369b-55d8dfd568-wpngf,free-179-260d4c15369b,0.000000
1551763414,free-197-4a9193aa781a-69f4b899f6-hz7df,free-197-4a9193aa781a,184.000000
1551763415,free-199-20ec68dd235e-59589d5c44-d94zv,free-199-20ec68dd235e,183.000000
1551763416,free-190-d1c14adf7ee0-f96f669f6-k5x6x,free-190-d1c14adf7ee0,178.000000
1551763417,free-201-a3ae432a6107-59799d5f5b-x9c6t,free-201-a3ae432a6107,175.000000
1551763418,free-214-7da341f3de02-5cc4d976fb-hzxqr,free-214-7da341f3de02,175.000000
1551763418,free-202-6568774f315e-6f649cbdf6-fqhtl,free-202-6568774f315e,172.000000
1551763419,free-201-a3ae432a6107-59799d5f5b-v6ddm,free-201-a3ae432a6107,0.000000
1551763419,free-163-4e30ccd78eab-76b744b84-h967b,free-163-4e30ccd78eab,170.000000
1551763419,free-230-c87e2ada712e-774555bf6d-q96d7,free-230-c87e2ada712e,172.000000
1551763420,free-202-6568774f315e-6f649cbdf6-z8nr6,free-202-6568774f315e,0.000000
1551763420,free-228-e125030d3ae2-57648f68b4-h8dpk,free-228-e125030d3ae2,168.000000
1551763422,free-208-05ff5a38fa9e-585d58d844-2jvf8,free-208-05ff5a38fa9e,166.000000
1551763423,free-177-3f0fae23c363-b957cd77b-5r6g4,free-177-3f0fae23c363,166.000000
1551763424,free-210-857bfe24d569-66ddbd4c8d-7hw8c,free-210-857bfe24d569,163.000000
1551763425,free-165-9226ec532cb3-5f75959f4d-zplx8,free-165-9226ec532cb3,94.000000
1551763425,free-204-15cfecf50104-666846bb8-qxtcg,free-204-15cfecf50104,115.000000
1551763425,free-241-dbd9795de236-b7c7fdcdd-xq6mk,free-241-dbd9795de236,160.000000
1551763426,free-243-e6f7ce5183c7-6599498f7b-t5zwx,free-243-e6f7ce5183c7,155.000000
1551763426,free-232-d49e495618d4-76f46865f6-kppzk,free-232-d49e495618d4,85.000000
1551763426,free-235-057ef1fe2322-5d4fc88468-976zp,free-235-057ef1fe2322,110.000000
1551763427,free-168-84f11618f3f7-6774b4b45b-lwxm6,free-168-84f11618f3f7,155.000000
1551763428,free-209-14d8dd169f23-6db7f8944d-xc88f,free-209-14d8dd169f23,154.000000
1551763428,free-178-b590f1639687-79b65548-tdzb5,free-178-b590f1639687,152.000000
1551763429,free-166-e8d0a531677b-f56dd45fb-vww89,free-166-e8d0a531677b,152.000000
1551763431,free-211-7a4bb88c291e-5bbc58d49b-j85w6,free-211-7a4bb88c291e,150.000000
1551763433,free-196-8a9bc0b79f5a-84497d4d48-szh56,free-196-8a9bc0b79f5a,46.000000
1551763433,free-194-ccf8529a80cf-7fbd545b56-4vclt,free-194-ccf8529a80cf,140.000000
1551763434,free-248-ea115a03dab5-678f664444-n794v,free-248-ea115a03dab5,134.000000
1551763435,free-218-4a0bda50b6eb-6ccb6f9b4d-qff7p,free-218-4a0bda50b6eb,134.000000
1551763435,free-248-ea115a03dab5-678f664444-4vchm,free-248-ea115a03dab5,0.000000
1551763436,free-198-d83940151a5d-55555465b4-wfrr6,free-198-d83940151a5d,129.000000
1551763437,free-236-73a7c8bb6fd9-7dbb564cd8-wdfxq,free-236-73a7c8bb6fd9,125.000000
1551763438,free-221-7e00a626ddc8-9bf846556-xs9ds,free-221-7e00a626ddc8,124.000000
1551763439,free-225-6589d3e2885a-6df64fb7bd-dgcqz,free-225-6589d3e2885a,119.000000
1551763440,free-192-ef6e44664e5b-7cf74577fb-4f7kd,free-192-ef6e44664e5b,116.000000
1551763441,free-204-15cfecf50104-666846bb8-68r8d,free-204-15cfecf50104,9.000000
1551763441,free-235-057ef1fe2322-5d4fc88468-twqpx,free-235-057ef1fe2322,10.000000
