1528766378,free-179-f0411b34c285-5b5b777755-4wbw7,free-179-f0411b34c285,197.000000
1528766379,free-178-2fbb5fc6384f-768b9c8647-qlfg2,free-178-2fbb5fc6384f,197.000000
1528766380,free-240-d4ddf4330e71-767b5d4479-9zfxn,free-240-d4ddf4330e71,195.000000
1528766380,free-179-f0411b34c285-5b5b777755-kptqw,free-179-f0411b34c285,0.000000
1528766380,free-190-c7644ffb3546-5fbdb6d455-pzswg,free-190-c7644ffb3546,192.000000
1528766381,free-210-a8ce142a9349-5975679855-crxq6,free-210-a8ce142a9349,190.000000
1528766382,free-237-e6d64f2dcf16-9cd74f487-g9nsx,free-237-e6d64f2dcf16,190.000000
1528766383,free-169-9c8e98248871-9c984f575-6c677,free-169-9c8e98248871,190.000000
1528766383,free-183-595219b0a5a7-855fcfc5ff-d7shn,free-183-595219b0a5a7,189.000000
1528766384,free-210-a8ce142a9349-5975679855-hpv7j,free-210-a8ce142a9349,1.000000
1528766385,free-244-8824eae6257c-796d7c597f-4qg49,free-244-8824eae6257c,127.000000
1528766385,free-202-d021910384aa-7fc9b7b7f5-lm2b7,free-202-d021910384aa,169.000000
1528766386,free-193-dbaa0294c166-76479cf9f5-mn6nn,free-193-dbaa0294c166,185.000000
1528766386,free-171-a8900709defe-5d89bb7575-7rnv5,free-171-a8900709defe,182.000000
1528766387,free-172-2947ce2504e3-69864cb45f-657rx,free-172-2947ce2504e3,110.000000
1528766387,free-245-91ec6bfada48-5b69d65dff-gzptc,free-245-91ec6bfada48,150.000000
1528766388,free-177-6ab01f2451cc-7f65d866cf-wwlmj,free-177-6ab01f2451cc,181.000000
1528766388,free-254-19d4f4bd0e39-745444f7dc-d9h4s,free-254-19d4f4bd0e39,127.000000
1528766388,free-206-8fecccdc7063-d4bf7f5bc-dgxgf,free-206-8fecccdc7063,154.000000
1528766389,free-224-4b2c5ae29ad6-8b9995795-8slnv,free-224-4b2c5ae29ad6,181.000000
1528766389,free-166-8eb6b4c64dcf-54785c5c59-569zs,free-166-8eb6b4c64dcf,180.000000
1528766391,free-232-b63c021f4eaf-8878fcbd7-bkxnz,free-232-b63c021f4eaf,177.000000
1528766391,free-170-955c9ab42b51-cf69bcf87-z6xtn,free-170-955c9ab42b51,63.000000
1528766391,free-209-b8ab90e68aec-7bfcfcdc99-xrnh4,free-209-b8ab90e68aec,111.000000
1528766392,free-192-49544da73988-669df6465f-hnp7p,free-192-49544da73988,174.000000
